-38,-131.85
-36,-131.93
-34,-131.97
-32,-132
-31.59,-132
-30,-132.02
-28,-132.04
-26,-132.06
-24,-132.08
-22,-132.12
-20,-132.33
-18,-133.06
-16,-133.96
-15.94,-134
-14,-135.77
-13.77,-136
-12.02,-138
-12,-138.08
-11.61,-140
-11.37,-142
-11.36,-144
-11.42,-146
-11.48,-148
-11.54,-150
-11.58,-152
-11.59,-154
-11.57,-156
-11.49,-158
-11.35,-160
-11.15,-162
-10.91,-164
-10.64,-166
-10.34,-168
-10,-170
-10,-170
-8,-171.01
-6,-172
-6,-172
-4,-172.35
-2,-172.66
0,-172.92
2,-173.08
4,-172.92
6,-172.66
8,-172.35
10,-172
12,-170.11
12.11,-170
14,-168
14,-168
14,-168
13.76,-166
13.93,-164
14,-163.03
14.08,-162
14.15,-160
14.14,-158
14.18,-156
14.23,-154
14.26,-152
14.26,-150
14.22,-148
14.21,-146
14.21,-144
14.21,-142
14.53,-140
15.21,-138
16,-136.04
16.02,-136
18,-134.05
18.09,-134
20,-133.19
22,-132.47
24,-132.13
26,-132.08
28,-132.06
30,-132.04
32,-132.02
33.65,-132
34,-132
36,-131.97
38,-131.93
40,-131.85
42,-131.75
44,-131.6
46,-131.42
48,-131.22
50,-131.03
52,-130.85
54,-130.75
56,-130.85
58,-131.02
60,-131.22
62,-131.42
64,-131.6
66,-131.74
68,-131.85
70,-131.93
72,-131.97
74,-132
74.38,-132
76,-132.02
78,-132.04
80,-132.06
82,-132.08
84,-132.13
86,-132.43
88,-133.15
90,-134
90,-134
92,-135.9
92.09,-136
93.45,-138
94,-139.56
94.13,-140
94.15,-142
94.11,-144
94.07,-146
94.02,-148
94,-150
94,-152
94.01,-154
94.07,-156
94.02,-158
94.02,-160
94.13,-162
94.23,-164
94.26,-166
94,-168
94,-168
94,-168
95.89,-170
96,-170.11
98,-172
100,-172.41
102,-172.82
104,-173.22
106,-173.62
108,-174
108,-174
108,-174
110,-173.5
112,-173
114,-172.5
116,-172
118,-170.11
118.11,-170
120,-168
120,-168
120,-168
119.76,-166
119.93,-164
120,-163.11
120.08,-162
120.16,-160
120.16,-158
120.21,-156
120.26,-154
120.28,-152
120.27,-150
120.24,-148
120.25,-146
120.24,-144
120.25,-142
120.59,-140
121.24,-138
122,-136.06
122.03,-136
124,-134.06
124.1,-134
126,-133.19
128,-132.47
130,-132.13
132,-132.08
134,-132.06
136,-132.04
138,-132.02
139.66,-132
140,-132
142,-131.97
144,-131.93
146,-131.86
148,-131.75
150,-131.6
152,-131.43
154,-131.24
156,-131.04
158,-130.88
160,-130.78
162,-130.9
164,-131.07
166,-131.26
168,-131.46
170,-131.63
172,-131.77
174,-131.87
176,-131.94
178,-131.98
180,-132
180.11,-132
182,-132.02
184,-132.04
186,-132.06
188,-132.09
190,-132.14
192,-132.51
194,-133.23
195.78,-134
196,-134.13
197.89,-136
198,-136.22
198.67,-138
199.28,-140
199.66,-142
199.68,-144
199.65,-146
199.65,-148
199.62,-150
199.59,-152
199.61,-154
199.65,-156
199.7,-158
199.75,-160
199.84,-162
199.97,-164
200,-164.22
200.21,-166
200,-168
200,-168
200,-168
201.89,-170
202,-170.11
204,-172
206,-172.5
208,-173
210,-173.5
212,-174
212,-174
214,-174
214,-174
216,-173.5
218,-173
220,-172.5
222,-172
224,-170.11
224.11,-170
226,-168
226,-168
226,-168
225.82,-166
226,-164.7
226.1,-164
226.27,-162
226.4,-160
226.48,-158
226.54,-156
226.57,-154
226.56,-152
226.55,-150
226.56,-148
226.54,-146
226.54,-144
226.78,-142
227.25,-140
227.93,-138
228,-137.89
229.53,-136
230,-135.52
231.77,-134
232,-133.84
234,-132.97
236,-132.34
238,-132.16
240,-132.13
242,-132.12
244,-132.1
246,-132.09
248,-132.08
250,-132.07
